# Time(s)	Magnetic_Field(uT)
1.920667791366577148e+01	4.372483014257380771e-06
1.921827960014343262e+01	1.969745263126663429e-04
1.923002099990844727e+01	7.022629233695641858e-06
1.924164223670959473e+01	-3.166893868583465620e-04
1.925337052345275879e+01	4.445040639653216580e-05
1.926518201828002930e+01	-1.240998716403484867e-04
1.927702689170837402e+01	-7.328355449579278366e-05
1.928873276710510254e+01	-2.445090349129336684e-04
1.930184102058410645e+01	1.219811631024666148e-04
1.931363916397094727e+01	-8.937235301859532404e-05
1.932544255256652832e+01	-2.231450001120777518e-04
1.933765578269958496e+01	1.192683764809710834e-04
1.934978413581848145e+01	-2.552724848360377638e-04
1.936208748817443848e+01	-1.563025248467767253e-04
1.937404441833496094e+01	8.445316129633750532e-05
1.938584494590759277e+01	2.291097846991423933e-05
1.939808154106140137e+01	-9.481045434199853491e-05
1.940989184379577637e+01	4.963794611170514016e-05
1.942195677757263184e+01	-1.456643557277883649e-04
1.943365836143493652e+01	-3.064318145696014618e-05
1.944563174247741699e+01	-1.162621857057360595e-04
1.945796465873718262e+01	-2.232828089966044287e-04
1.946967959403991699e+01	4.154969856886366904e-05
1.948157262802124023e+01	6.293878953054273667e-05
1.949363446235656738e+01	2.555408328289528923e-04
1.950545406341552734e+01	-1.404016475301459442e-04
1.951739454269409180e+01	1.378068719366279632e-04
1.952954363822937012e+01	-6.666584677898866330e-06
1.954167723655700684e+01	-1.136872079687672457e-04
1.955398654937744141e+01	-9.764852176760977409e-05
1.956572198867797852e+01	-1.217378712703746035e-04
1.957758808135986328e+01	2.474275291252882769e-04
1.958978986740112305e+01	1.734759634239531049e-05
1.960133719444274902e+01	-1.565530864550069483e-04
1.961391448974609375e+01	-6.293353122626999278e-05
1.962521958351135254e+01	-8.167247596851077984e-05
1.963728356361389160e+01	-4.690737310552348349e-05
1.964934968948364258e+01	1.777970987560223404e-04
1.966151499748229980e+01	-1.539405244768028149e-04
1.967363929748535156e+01	-1.940810882611360578e-04
1.968532848358154297e+01	-1.807176044402400178e-04
1.969762086868286133e+01	-4.429481112732054952e-05
1.970965409278869629e+01	4.664954172115624831e-05
1.972170305252075195e+01	1.188674779078019949e-04
1.973401379585266113e+01	-1.192380620158739891e-04
1.974648928642272949e+01	-2.026810202661297436e-05
1.975852441787719727e+01	2.552652150598995386e-04
1.977142858505249023e+01	-1.226755104665190510e-05
1.980571675300598145e+01	-1.763048388758689611e-05
1.981722521781921387e+01	-1.229260720747505106e-05
1.982907056808471680e+01	-7.383479003389954525e-05
1.984084701538085938e+01	-1.032745442971859504e-04
1.985277009010314941e+01	-1.728423342643946293e-04
1.986489868164062500e+01	-1.769312428964414693e-05
1.987678790092468262e+01	-1.140129380594656953e-04
1.988844203948974609e+01	-1.354270851819690930e-04
1.990055871009826660e+01	-2.843151805192387489e-05
1.991223573684692383e+01	7.321364431759731447e-05
1.992439174652099609e+01	-8.998622895875932966e-05
1.993613195419311523e+01	-1.809556379680592447e-04
1.994791936874389648e+01	1.164640533035090421e-05
1.995978069305419922e+01	1.213171748406563207e-04
1.997117614746093750e+01	6.512539677475585691e-05
1.998291230201721191e+01	1.828217734258466998e-04
1.999484467506408691e+01	2.175868762888327832e-04
2.000669264793395996e+01	-1.792246973013372535e-06
2.001863408088684082e+01	-2.104705607138151232e-04
2.003083801269531250e+01	8.913957779505123991e-05
2.004300737380981445e+01	-4.463306929843117435e-05
2.005510330200195312e+01	4.631128355004562349e-05
2.006721735000610352e+01	-5.535893498029994343e-05
2.007982540130615234e+01	-1.249267249475074094e-04
2.009163975715637207e+01	-1.463408720700096145e-04
2.010358595848083496e+01	-2.025326501359113116e-04
2.011550831794738770e+01	1.238295121755690967e-04
2.012761616706848145e+01	-9.019920632575545287e-05
2.013955712318420410e+01	-1.891942224758384023e-04
2.015149807929992676e+01	3.015984462518461935e-05
2.016324901580810547e+01	3.832740307392790320e-04
2.017526292800903320e+01	-3.139486628165084219e-05
2.018728613853454590e+01	5.687428418656455113e-05
2.019961547851562500e+01	-1.544792319344973877e-04
2.021166253089904785e+01	1.772333351375046369e-04
2.022360181808471680e+01	7.556311660716028293e-05
2.023548293113708496e+01	8.090099328727090317e-05
2.024747443199157715e+01	1.290421080515652289e-04
2.025975394248962402e+01	-1.090634318721119748e-04
2.027196860313415527e+01	1.102906352289122395e-04
2.028418540954589844e+01	3.751231427943791242e-04
2.029624295234680176e+01	1.075903766878276907e-04
2.030816268920898438e+01	3.244955777221952961e-06
2.031987142562866211e+01	2.118982133571993629e-04
2.033189034461975098e+01	5.939914960188830297e-05
2.034390902519226074e+01	2.193378819781646122e-05
2.035614705085754395e+01	-1.278900731772331773e-04
2.036807894706726074e+01	-1.065009822155541164e-04
2.038035869598388672e+01	-1.921199864643300162e-04
2.039304447174072266e+01	7.806292586165966400e-05
2.042896628379821777e+01	-5.838492361208293504e-05
2.044170093536376953e+01	-1.291901122805123529e-05
2.045291280746459961e+01	1.663070201690519266e-04
2.046445965766906738e+01	-2.096967452965737844e-05
2.047645735740661621e+01	-6.646064307451343711e-05
2.048808217048645020e+01	5.123573357657739904e-05
2.050003862380981445e+01	-8.521211589716641294e-05
2.051177883148193359e+01	-7.643774949996642743e-06
2.052371358871459961e+01	4.049733981429645474e-05
2.053539896011352539e+01	-3.848723667276778720e-04
2.054729390144348145e+01	3.347445454822277930e-04
2.055946445465087891e+01	-1.040011729610535021e-04
2.057178139686584473e+01	-1.494921415059083207e-04
2.058366131782531738e+01	2.919037231568112753e-04
2.059569954872131348e+01	-4.518430483653670943e-05
2.060745620727539062e+01	8.856328609612134761e-05
2.061963438987731934e+01	2.918661389155771213e-04
2.063202643394470215e+01	-9.872593668300013944e-05
2.064431715011596680e+01	-1.121144766647181175e-04
2.065629339218139648e+01	-9.607579046356187920e-05
2.066791439056396484e+01	-2.164724256557360512e-04
2.068041396141052246e+01	5.371048667025486912e-05
2.069268107414245605e+01	-3.190851757852226396e-05
2.070473170280456543e+01	-8.274989088389991191e-05
2.071678256988525391e+01	-9.881363324588052775e-05
2.072872710227966309e+01	-1.657062208328265824e-04
2.074067831039428711e+01	1.619501294453673545e-05
2.075242257118225098e+01	1.419169967364118190e-04
2.076442456245422363e+01	1.071268377126013581e-04
2.077637457847595215e+01	9.106309535062196195e-05
2.078835678100585938e+01	-1.898456826572364942e-04
2.080053162574768066e+01	3.157550391317567829e-04
2.081254982948303223e+01	-9.891385788917188510e-05
2.082476449012756348e+01	-6.949915978670862427e-05
2.083678579330444336e+01	-3.611087473156127255e-04
2.084895777702331543e+01	-6.417381118700895952e-05
2.086069464683532715e+01	4.549695832329767666e-05
2.087252998352050781e+01	9.363807308759077583e-05
2.088468003273010254e+01	-2.408335972432198825e-05
2.089695549011230469e+01	-1.498303996770189591e-04
2.090864682197570801e+01	-1.875801112462232350e-05
2.092056536674499512e+01	7.218634172385447094e-05
2.093231344223022461e+01	-1.017143410735490245e-04
2.094433784484863281e+01	5.611007128146289962e-05
2.095605349540710449e+01	5.609754320105071762e-05
2.096805191040039062e+01	3.468339607854851927e-05
2.097973060607910156e+01	1.550549751098995470e-04
2.099165630340576172e+01	-6.699935053220800992e-05
2.100344586372375488e+01	-4.293505719026633160e-05
2.101497125625610352e+01	-6.167400193250834517e-05
2.104580116271972656e+01	-1.178657799984088089e-04
2.105791401863098145e+01	-1.045022961775139616e-04
2.106901979446411133e+01	6.402292569854356702e-05
2.108097577095031738e+01	-3.229688807127918410e-05
2.109330368041992188e+01	-1.393175113621463335e-04
2.110600590705871582e+01	-8.315078945706901405e-05
2.111814355850219727e+01	9.875044432029553710e-05
2.112965059280395508e+01	6.663548767674772749e-05
2.114128756523132324e+01	1.201270072015636425e-04
2.115300512313842773e+01	9.603765769880003283e-05
2.116492462158203125e+01	1.789564034064914245e-04
2.117705011367797852e+01	-2.969886531695090579e-06
2.118881726264953613e+01	9.332487107730329527e-05
2.120080971717834473e+01	1.334403787008134345e-04
2.121268701553344727e+01	9.597501729674155551e-05
2.122467994689941406e+01	-1.127032964440589788e-04
2.123678016662597656e+01	-4.310649077755783314e-04
2.124866390228271484e+01	-2.979707881677856975e-05
2.126062011718750000e+01	-1.983473568536580365e-04
2.127284789085388184e+01	-1.769582658919789621e-04
2.128445982933044434e+01	8.787424167348912890e-05
2.129610490798950195e+01	2.671002730705910287e-04
2.130848169326782227e+01	-3.788532635962004087e-05
2.132155418395996094e+01	2.898220506650290004e-05
2.133286118507385254e+01	7.712331983079720877e-05
2.134454679489135742e+01	5.303397032803239974e-05
2.135653710365295410e+01	6.104704938840565100e-05
2.136878538131713867e+01	1.288087846328939570e-05
2.138058233261108398e+01	4.764598132627547740e-05
2.139229798316955566e+01	2.890703658403468356e-05
2.140415692329406738e+01	-1.925913434108278299e-05
2.141615653038024902e+01	-1.931598171384850350e-04
2.142833924293518066e+01	-1.958475475991586418e-04
2.144014716148376465e+01	-2.464712334283970194e-05
2.145187425613403320e+01	2.107581580397517400e-04
2.146401548385620117e+01	2.080626096078103384e-05
2.147584295272827148e+01	-6.748794566825629419e-05
2.148782205581665039e+01	-2.202203328422458597e-05
2.150006055831909180e+01	3.949509338137675548e-05
2.151184511184692383e+01	3.016523985665822086e-04
2.152364516258239746e+01	-1.076660936938236504e-04
2.153566551208496094e+01	8.493594960458531265e-05
2.154759120941162109e+01	1.919315167346305646e-04
2.155944347381591797e+01	-5.419963032983087967e-05
2.157148981094360352e+01	1.266790109629327588e-05
2.158319377899169922e+01	-1.944705554725454220e-05
2.159517502784729004e+01	-2.213478600792812871e-05
2.160674715042114258e+01	1.276640192062995717e-04
2.161854839324951172e+01	1.089250744640575514e-04
2.163035130500793457e+01	-7.835162023465174689e-05
2.166361689567565918e+01	-8.371455307558673114e-05
2.167551922798156738e+01	1.677419425885743644e-04
2.168739771842956543e+01	8.747334310032002676e-05
2.169886183738708496e+01	-1.954728019054712606e-05
2.171070599555969238e+01	8.209788217897529320e-05
2.172248315811157227e+01	4.463252077490344129e-05
2.173400449752807617e+01	3.014394211995872781e-04
2.174572467803955078e+01	1.382395479232294820e-04
2.175751948356628418e+01	9.274857937837462270e-05
2.176923418045043945e+01	-1.293057462637341268e-04
2.178074645996093750e+01	-2.068991433717258402e-04
2.179273676872253418e+01	-8.385236196011342153e-05
2.180497050285339355e+01	-8.118968766026297252e-05
2.181669878959655762e+01	1.247883675394542463e-04
2.182865834236145020e+01	9.742137107801639926e-06
2.184058451652526855e+01	7.054406647129271452e-06
2.185324287414550781e+01	7.124673569299079599e-05
2.186452937126159668e+01	-5.450030425970618501e-05
2.187624406814575195e+01	8.994809619399748329e-05
2.188859820365905762e+01	4.445712764914265113e-05
2.190048623085021973e+01	4.444459956873046235e-05
2.191268682479858398e+01	-2.284385712983437802e-04
2.192443656921386719e+01	2.102820909841156445e-04
2.193611860275268555e+01	1.300134914958613204e-04
2.194804382324218750e+01	-1.107672508080760816e-04
2.195989584922790527e+01	8.718519725085569047e-05
2.197238302230834961e+01	2.289583953242992011e-04
2.198410344123840332e+01	-2.519835888094645336e-05
2.199643611907958984e+01	8.179720824909876814e-05
2.200953960418701172e+01	-1.135050935903959634e-04
2.202083683013916016e+01	-2.258761216417859083e-04
2.203264641761779785e+01	2.395965644432863147e-04
2.204453420639038086e+01	-1.184177860651064648e-06
2.205625200271606445e+01	7.638416308651870153e-05
2.206799864768981934e+01	-6.559638781997019419e-06
2.207981777191162109e+01	1.378887616717079016e-04
2.209219908714294434e+01	-1.456952187164131923e-04
2.210415148735046387e+01	-4.672525872715220123e-05
2.211606884002685547e+01	2.020560345567462904e-04
2.212829375267028809e+01	-2.534869584588410264e-05
2.214017868041992188e+01	-3.570863190787105048e-04
2.215223646163940430e+01	-1.270314424566406047e-04
2.216418170928955078e+01	2.635355769811134575e-04
2.217664861679077148e+01	6.288287038109595763e-05
2.218882751464843750e+01	-2.006093148741854782e-05
2.220070910453796387e+01	3.878099279792017278e-05
2.221286296844482422e+01	-2.314269756888926788e-04
2.222509598731994629e+01	-4.047301447085446188e-06
2.223678827285766602e+01	7.352103950008431808e-05
2.224895930290222168e+01	-1.084052504381033773e-04
2.228239226341247559e+01	2.473841380562524805e-04
2.229388952255249023e+01	3.870582431545195292e-05
2.230575418472290039e+01	1.376757843047117513e-04
2.231797838211059570e+01	-6.297692229530456949e-05
2.233001112937927246e+01	-3.088702181257989060e-05
2.234190630912780762e+01	2.045182595700127779e-04
2.235392546653747559e+01	-1.459457803246434423e-04
2.236563754081726074e+01	-1.379327012642701843e-04
2.237719893455505371e+01	5.466934203413876517e-05
2.238896512985229492e+01	2.071433496286279074e-04
2.240077781677246094e+01	-1.491097601347968171e-05
2.241237092018127441e+01	1.985412684950640339e-05
2.242418980598449707e+01	4.659362257170948283e-05
2.243602490425109863e+01	2.097684396872430098e-04
2.244778871536254883e+01	-3.101230261669439900e-05
2.246007895469665527e+01	-6.045205687998203060e-05
2.247198319435119629e+01	1.160987721368597115e-04
2.248400855064392090e+01	5.455658931043522582e-05
2.249588823318481445e+01	-2.798562363026513679e-04
2.250825786590576172e+01	1.668900331205923110e-04
2.252002763748168945e+01	1.802535169414871583e-04
2.253182721138000488e+01	1.508137626782007261e-04
2.254373955726623535e+01	-7.659096772443085952e-05
2.255626893043518066e+01	7.053263510953543302e-05
2.256826877593994141e+01	-6.056480960368557673e-05
2.258039021492004395e+01	1.133108170328947745e-04
2.259279680252075195e+01	6.290193742026398518e-06
2.260411047935485840e+01	9.990974897076460763e-05
2.261581230163574219e+01	-2.264774695015377387e-04
2.262745714187622070e+01	9.988469280994146336e-05
2.263919496536254883e+01	-1.087936209308590845e-04
2.265118885040283203e+01	3.030437476232178829e-05
2.266316294670104980e+01	-6.066503424697693408e-05
2.267506003379821777e+01	2.095178780790127597e-04
2.268677902221679688e+01	-7.406610230910711445e-05
2.269849324226379395e+01	-1.115314637131789528e-04
2.271031546592712402e+01	-1.436464203567267624e-04
2.272253799438476562e+01	-1.792443656485171274e-05
2.273462438583374023e+01	8.372072580466947663e-05
2.274678611755371094e+01	-2.159144688650187975e-04
2.275878906250000000e+01	-7.949167555209935628e-05
2.277088689804077148e+01	1.412787967663885284e-05
2.278292393684387207e+01	7.296980396197758360e-05
2.279497408866882324e+01	-6.882845027228783801e-05
2.280714988708496094e+01	9.702156922350707992e-05
2.281923556327819824e+01	-5.547749453180395973e-05
2.283133912086486816e+01	-8.759245117535300262e-05
2.284348011016845703e+01	1.558384373480238658e-04
2.285570621490478516e+01	-3.337361263202241963e-04
2.286779427528381348e+01	-2.074997591005198287e-05
2.290164375305175781e+01	-6.089053969438402633e-05
2.291383767127990723e+01	-7.160387729584181959e-05
2.292538642883300781e+01	-2.613796491180890520e-05
2.293731069564819336e+01	-2.073671569868443227e-06
2.294918632507324219e+01	2.253060026719400219e-04
2.296110939979553223e+01	3.535410559296807903e-05
2.297260069847106934e+01	2.386569584124239001e-04
2.298410940170288086e+01	3.532904943214614771e-05
2.299569845199584961e+01	-5.296515719689238311e-05
2.300743770599365234e+01	3.201564708186148475e-06
2.301938176155090332e+01	-6.636622525902255670e-05
2.303137660026550293e+01	1.155350085183419945e-04
2.304368710517883301e+01	4.887780866894184381e-07
2.305609846115112305e+01	2.091420356666680487e-04
2.306778693199157715e+01	7.269418619292420281e-05
2.307975649833679199e+01	-2.095042519663592746e-05
2.309142899513244629e+01	-1.440222627690715006e-04
2.310347104072570801e+01	-2.632588611798188075e-05
2.311498713493347168e+01	4.321684768840367762e-05
2.312685275077819824e+01	5.122992674877570915e-05
2.313908100128173828e+01	-2.002516250762072974e-04
2.315131521224975586e+01	1.956657991220684355e-04
2.316309142112731934e+01	5.713902043097720012e-06
2.317480969429016113e+01	-5.850348316358817784e-05
2.318678236007690430e+01	-1.548232969334096957e-04
2.319879412651062012e+01	2.170173058425146028e-04
2.321100020408630371e+01	5.663789721451431473e-06
2.322364425659179688e+01	3.008568805176580118e-07
2.323529767990112305e+01	-7.194213546695244442e-05
2.324731802940368652e+01	-1.629115444762511532e-04
2.325960302352905273e+01	-4.253996544490013909e-05
2.327208971977233887e+01	-2.424457821390035832e-06
2.328368449211120605e+01	5.909266884421009478e-05
2.329600858688354492e+01	-5.060315682691846593e-05
2.330811810493469238e+01	1.419988864714917033e-04
2.332019352912902832e+01	-6.132902250878722824e-05
2.333196091651916504e+01	2.275803064790335440e-04
2.334380960464477539e+01	2.543198022012353732e-04
2.335606002807617188e+01	-1.175458567355108363e-04
2.336833167076110840e+01	-1.041823729146159889e-04
2.338006162643432617e+01	-2.754078533317569008e-04
2.339168262481689453e+01	-4.802817908994964528e-05
2.340316510200500488e+01	-5.874151669140622559e-05
2.341495752334594727e+01	1.231597170859583662e-04
2.342696142196655273e+01	1.124463794845005323e-04
2.343887090682983398e+01	-1.865106522871926110e-05
2.345100498199462891e+01	9.369490666184755647e-05
2.346314764022827148e+01	-3.102731808380355342e-04
2.347474455833435059e+01	6.156742193788755809e-05
2.348679542541503906e+01	-1.792133203660498304e-04
2.352285957336425781e+01	-4.011532467286897110e-05
2.353453731536865234e+01	-1.230591265413834799e-04
2.354620790481567383e+01	-1.953021188888535769e-04
2.355810976028442383e+01	6.417998391609170501e-05
2.356980061531066895e+01	2.139787891303194156e-04
2.358200359344482422e+01	-4.820357221571044222e-05
2.359396409988403320e+01	-4.821610029612139771e-05
2.360529613494873047e+01	3.737784779183136460e-05
2.361722278594970703e+01	2.131410542985198204e-05
2.362879776954650879e+01	7.480562495466789024e-05
2.364032793045043945e+01	-1.632999149690080802e-04
2.365200471878051758e+01	-1.419108240073290058e-04
2.366360163688659668e+01	3.529890882606198459e-04
2.367548108100891113e+01	-1.071582492247527123e-04
2.368761706352233887e+01	-2.596573129800649310e-04
2.369973063468933105e+01	2.405930040484067839e-04
2.371173977851867676e+01	-1.205718453672950544e-04
2.372577023506164551e+01	2.387655508640984043e-05
2.373792290687561035e+01	1.067953007941011982e-04
2.374994254112243652e+01	1.736628322202253690e-04
2.376218891143798828e+01	3.721498274648153671e-05
2.377396154403686523e+01	2.115124038450214738e-05
2.378619146347045898e+01	-8.288513878784271275e-06
2.379802751541137695e+01	1.227838746736124084e-04
2.381000614166259766e+01	-5.111680812378988770e-05
2.382259488105773926e+01	5.320355662599271295e-05
2.383479022979736328e+01	1.573819522192208416e-05
2.384617114067077637e+01	3.980248856386254614e-05
2.385842251777648926e+01	6.654198428606562896e-05
2.387047481536865234e+01	3.260240870910097047e-04
2.388217210769653320e+01	-6.991839326808915885e-05
2.389384627342224121e+01	5.312838814352449310e-05
2.390512728691101074e+01	-1.287979017946631888e-04
2.391695475578308105e+01	9.055616530636101196e-05
2.392868781089782715e+01	2.510557800416331480e-04
2.394043159484863281e+01	-1.448867003174657156e-04
2.395206618309020996e+01	1.119202001072169285e-04
2.396420478820800781e+01	6.910443394262348734e-05
2.397620320320129395e+01	-2.186497506667645137e-05
2.398778700828552246e+01	-1.181847888364979997e-04
2.399924468994140625e+01	1.172204925460946552e-04
2.401083040237426758e+01	-1.877651068841176612e-04
2.402327609062194824e+01	6.904179354056624331e-05
2.403533077239990234e+01	-5.259964266424672682e-07
2.404778790473937988e+01	1.760248325901993065e-04
2.405980610847473145e+01	4.114301139727906875e-04
2.407190942764282227e+01	3.688925265578308710e-05
2.408402943611145020e+01	1.706368435884411509e-04
2.409611296653747559e+01	-1.128944634974534003e-05
2.410800409317016602e+01	-7.283162917616861111e-05
2.414481854438781738e+01	4.753994985518241660e-05
2.415650248527526855e+01	1.144074812813065738e-04
2.416819190979003906e+01	-8.624522531871096670e-05
2.417981815338134766e+01	1.331088417823132611e-04
2.419179534912109375e+01	-1.049966981413639425e-04
2.420426201820373535e+01	-1.137714291262573850e-05
2.421589589118957520e+01	-1.138967099303791881e-05
2.422759842872619629e+01	-8.726996693187478264e-06
2.423946928977966309e+01	-3.816675095647389183e-05
2.425121855735778809e+01	-6.760650521976152344e-05
2.426345086097717285e+01	1.945507999654451901e-04
2.427565860748291016e+01	-2.174428946752233474e-04
2.428792810440063477e+01	-5.159287517942720970e-05
2.430010628700256348e+01	-1.987415341742166329e-04
2.431224417686462402e+01	3.666374720837600162e-05
2.432399010658264160e+01	-1.158353165469362510e-04
2.433594393730163574e+01	2.326267914624583819e-05
2.434818315505981445e+01	1.409590557973367116e-04
2.436010527610778809e+01	1.516473372379701409e-04
2.437226343154907227e+01	6.602833298919421397e-05
2.438401722908020020e+01	-1.372995759910847311e-04
2.439616513252258301e+01	-4.100481838208513101e-05
2.440789771080017090e+01	2.853791542429921440e-05
2.441981172561645508e+01	-2.229436364006837752e-04
2.443151330947875977e+01	-9.454645022854856102e-05
2.444346833229064941e+01	2.047472404228088756e-05
2.445542931556701660e+01	1.675983268762459638e-04
2.446728873252868652e+01	7.395371548668583687e-05
2.447893738746643066e+01	3.916355646287660920e-05
2.449136734008789062e+01	-7.855787634903737800e-05
2.450314545631408691e+01	-2.774155920448164781e-05
2.451478672027587891e+01	3.645076984137988519e-05
2.452696514129638672e+01	-1.347747105757609589e-04
2.453878760337829590e+01	-4.317347028651891431e-04
2.455122804641723633e+01	-6.791970723004901755e-05
2.456311941146850586e+01	-1.401626995775191145e-04
2.457516908645629883e+01	-1.936792752631581738e-04
2.458687448501586914e+01	-2.418454461882744240e-04
2.459914183616638184e+01	-1.446577194646720573e-05
2.461094856262207031e+01	7.647858090200959549e-05
2.462267661094665527e+01	1.139188861452570834e-04
2.463526892662048340e+01	2.829988189648116327e-05
2.464649724960327148e+01	-1.268743842390924667e-04
2.465828108787536621e+01	-2.231941980089140252e-04
2.467038655281066895e+01	3.896310717629145504e-05
2.468238186836242676e+01	5.500179337744891982e-05
2.469404745101928711e+01	-1.991549608277954709e-04
2.470634889602661133e+01	1.484870151270470283e-05
2.471828722953796387e+01	-5.204388607424138065e-05
2.473072552680969238e+01	-8.683404509805182805e-05
2.476448988914489746e+01	-1.055729898402926151e-04
2.477608990669250488e+01	-1.831663869482855211e-04
2.478794693946838379e+01	2.341526562920826675e-04
2.479980015754699707e+01	9.235440205781601266e-05
2.481165862083435059e+01	9.234187397740504361e-05
2.482348608970642090e+01	2.260894649100643407e-04
2.483529949188232422e+01	1.003424249573661129e-04
2.484679865837097168e+01	2.126883968479341739e-04
2.485876870155334473e+01	8.961655927549735056e-05
2.487045526504516602e+01	1.297320668990074627e-04
2.488242602348327637e+01	-2.811740161682760230e-05
2.489474749565124512e+01	-8.163397730246666492e-05
2.490756487846374512e+01	2.803679220783875491e-05
2.491887140274047852e+01	1.272240324813739285e-06
2.493088674545288086e+01	-1.211629965690424913e-05
2.494267535209655762e+01	-3.679307443120833038e-04
2.495455718040466309e+01	1.456955846176955015e-04
2.496628999710083008e+01	3.064935418604289844e-05
2.497848248481750488e+01	7.344006418981440833e-05
2.499139785766601562e+01	1.590340122777671910e-04
2.500279498100280762e+01	-4.165860998589468415e-06
2.501488065719604492e+01	1.295817299340685971e-04
2.502696108818054199e+01	8.944116614973656040e-05
2.503947687149047852e+01	1.719817380226766281e-05
2.505160665512084961e+01	1.322193480730958883e-04
2.506355738639831543e+01	4.660034382431996815e-05
2.507582926750183105e+01	1.348694942925341756e-04
2.508780002593994141e+01	-1.166120575324488715e-04
2.509988689422607422e+01	-1.764209754318906974e-05
2.511181735992431641e+01	-1.603411342031606432e-06
2.512378764152526855e+01	1.978567961964745252e-05
2.513549900054931641e+01	-1.006109555725267330e-04
2.514779186248779297e+01	-8.457226937137048118e-05
2.515993309020996094e+01	-1.235433318472351492e-05
2.517189121246337891e+01	1.855981148742094904e-04
2.518399572372436523e+01	1.294063368083077934e-04
2.519576811790466309e+01	1.160177968265898018e-04
2.520741748809814453e+01	1.828853282527127528e-04
2.521946644783020020e+01	-3.114339024861060407e-05
2.523151564598083496e+01	1.454074387682299319e-04
2.524328255653381348e+01	-1.676037678027653783e-04
2.525528073310852051e+01	-1.408642720805634949e-04
2.526729464530944824e+01	-1.729792287241113181e-04
2.527930760383605957e+01	-1.007612925374643789e-04
2.529122424125671387e+01	4.368710791623928939e-05
2.530295515060424805e+01	1.506826750462845143e-04
2.531521368026733398e+01	8.111488507907582181e-05
2.532739114761352539e+01	-1.828916789438692333e-06
2.533927989006042480e+01	-1.088495400803070562e-04
2.535084557533264160e+01	-1.543405086251618884e-04
2.538664841651916504e+01	-1.061993938608688095e-04
2.539871931076049805e+01	-2.292712314333043724e-04
2.541042971611022949e+01	9.174052611765322676e-05
2.542206192016601562e+01	-5.808333525739762810e-05
2.543378686904907227e+01	6.496344615421602384e-05
2.544565582275390625e+01	1.585830013829530336e-04
2.545752358436584473e+01	4.621197333156304801e-05
2.546923947334289551e+01	8.365227857481053592e-05
2.548091411590576172e+01	-1.250260351659899984e-04
2.549226546287536621e+01	-5.280809897934425189e-05
2.550392723083496094e+01	-4.666984215049929603e-06
2.551564908027648926e+01	-1.197132146467013027e-04
2.552752137184143066e+01	-5.017048084031695392e-05
2.553929662704467773e+01	-4.483260416020510718e-05
2.555123710632324219e+01	1.531198438987266784e-04
2.556305932998657227e+01	9.425286345256479661e-05
2.557574844360351562e+01	2.440516686667913010e-04
2.558781743049621582e+01	9.155260491148024783e-05
2.559990382194519043e+01	7.013845778897682297e-05
2.561173701286315918e+01	2.197228686386057953e-05
2.562351489067077637e+01	-5.027070548360831805e-05
2.563539195060729980e+01	-8.506086450741875190e-05
2.564753293991088867e+01	-2.322095235022069825e-04
2.565954756736755371e+01	7.275101976718096990e-05
2.567158079147338867e+01	8.878970596833844146e-05
2.568328857421875000e+01	-9.313658396984926752e-05
2.569540858268737793e+01	1.021406617088223197e-04
2.570734095573425293e+01	-4.233279490570571933e-05
2.571950674057006836e+01	4.593635556250967399e-05
2.573170375823974609e+01	7.267585128471275681e-05
2.574387192726135254e+01	2.305002636397234612e-04
2.575580453872680664e+01	6.462518798310539902e-05
2.576748037338256836e+01	-1.788307567010946001e-04
2.577966094017028809e+01	-9.323680861314062487e-05
2.579182648658752441e+01	-2.617870866500213384e-04
2.580401945114135742e+01	-8.256105525291815110e-05
2.581584191322326660e+01	1.902970594533329608e-04
2.582770419120788574e+01	-9.596212331504833147e-05
2.583969831466674805e+01	1.180415390254531009e-04
2.585140442848205566e+01	8.345713354323320459e-06
2.586338257789611816e+01	-2.351102313298754657e-04
2.587555503845214844e+01	-7.996102135512617940e-05
2.588728356361389160e+01	4.843616481701028156e-05
2.589977097511291504e+01	-5.080410868629991476e-06
2.591168475151062012e+01	1.313423824442907042e-04
2.592411279678344727e+01	-9.338714557807949049e-05
2.593581438064575195e+01	2.249494095926167178e-04
2.594778585433959961e+01	-1.870442850480517926e-04
2.595963025093078613e+01	-1.335527655232346715e-04
2.597161436080932617e+01	1.125533253804036015e-04
2.600867557525634766e+01	5.636154731450191801e-05
2.602039694786071777e+01	1.087057876964707399e-05
2.603207588195800781e+01	-6.672281833834584725e-05
2.604371118545532227e+01	5.632396307326780469e-05
2.605524134635925293e+01	-1.710807673293637538e-04
2.606694722175598145e+01	-5.338439067827293125e-05
2.607878899574279785e+01	8.838880739516933932e-05
2.609020471572875977e+01	-1.844943634719048897e-04
2.610238528251647949e+01	-1.871820939325772497e-04
2.611395406723022461e+01	9.102642553419663051e-05
2.612552642822265625e+01	-8.287425726320563166e-05
2.613736820220947266e+01	1.578814288799086261e-04
2.614964151382446289e+01	-3.236675276475552360e-04
2.616183853149414062e+01	9.632671797307315099e-05
2.617386889457702637e+01	3.023047731727903156e-04
2.618570661544799805e+01	-1.016633143270939405e-04
2.619780731201171875e+01	-2.677017576018556977e-05
2.621001005172729492e+01	-2.889525371062142485e-04
2.622215747833251953e+01	-2.412002954074730614e-05
2.623412728309631348e+01	1.551060018563558507e-04
2.624592423439025879e+01	-1.231275737712424342e-04
2.625764012336730957e+01	2.219610052020678462e-04
